"question_id","case_id","image_id","image_path","primary_type","subtype","difficulty","question_en","question_zh","answer","answer_type"
"qa_v6f_000926","img_0002","train__d1_autockt_-569_png.rf.f0a8e9cd979e186d476c0253a3334b23","images/img_0002.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 1st inductor from the left to the 2nd resistor from the top, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第1个电感到从上到下第2个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","3","number"
"qa_v6f_001527","img_0002","train__d1_autockt_-569_png.rf.f0a8e9cd979e186d476c0253a3334b23","images/img_0002.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the voltage source in the diagram to the 1st inductor from the left, how many components are included when both the start and end components are counted?","从图中的电压源到从左到右第1个电感的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_000031","img_0226","train__d1_autockt_-56_png.rf.995fbba5660beea0bb9d526bc4564da7","images/img_0226.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 1st voltage source from the left to the capacitor in the diagram, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第1个电压源到图中的电容的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_000040","img_0226","train__d1_autockt_-56_png.rf.995fbba5660beea0bb9d526bc4564da7","images/img_0226.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 1st voltage source from the left to the 2nd resistor from the top, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第1个电压源到从上到下第2个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","1","number"
"qa_v6f_000408","img_0226","train__d1_autockt_-56_png.rf.995fbba5660beea0bb9d526bc4564da7","images/img_0226.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 2nd voltage source from the left to the capacitor in the diagram, how many components are included when both the start and end components are counted?","从从左到右第2个电压源到图中的电容的最短元件路径中，若包含起点和终点，共有几个元件？","3","number"
"qa_v6f_001215","img_0242","train__d1_autockt_-570_png.rf.d3b32a9969421d4a429cd85f709b45ab","images/img_0242.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the capacitor in the diagram to the 2nd voltage source from the top, how many intermediate components must be traversed, excluding the start and end components?","从图中的电容到从上到下第2个电压源的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","1","number"
"qa_v6f_002126","img_0242","train__d1_autockt_-570_png.rf.d3b32a9969421d4a429cd85f709b45ab","images/img_0242.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the capacitor in the diagram to the 2nd voltage source from the top, how many components are included when both the start and end components are counted?","从图中的电容到从上到下第2个电压源的最短元件路径中，若包含起点和终点，共有几个元件？","3","number"
"qa_v6f_002224","img_0242","train__d1_autockt_-570_png.rf.d3b32a9969421d4a429cd85f709b45ab","images/img_0242.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the inductor in the diagram to the 2nd voltage source from the top, how many intermediate components must be traversed, excluding the start and end components?","从图中的电感到从上到下第2个电压源的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_002261","img_0242","train__d1_autockt_-570_png.rf.d3b32a9969421d4a429cd85f709b45ab","images/img_0242.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 1st voltage source from the top to the 2nd voltage source from the top, how many components are included when both the start and end components are counted?","从从上到下第1个电压源到从上到下第2个电压源的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_000562","img_0351","train__d1_autockt_-573_png.rf.b87b3e4358d99547312a456567426c7b","images/img_0351.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 1st capacitor from the left to the 2nd capacitor from the left, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第1个电容到从左到右第2个电容的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","2","number"
"qa_v6f_001138","img_0351","train__d1_autockt_-573_png.rf.b87b3e4358d99547312a456567426c7b","images/img_0351.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 2nd capacitor from the left to the 2nd current source from the left, how many components are included when both the start and end components are counted?","从从左到右第2个电容到从左到右第2个电流源的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_000315","img_0383","train__d1_autockt_-584_png.rf.4a4c1f207fda4cb0792f6c58704bfc87","images/img_0383.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the inductor in the diagram to the 2nd resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从图中的电感到从左到右第2个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_000934","img_0383","train__d1_autockt_-584_png.rf.4a4c1f207fda4cb0792f6c58704bfc87","images/img_0383.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the inductor in the diagram to the 2nd resistor from the left, how many components are included when both the start and end components are counted?","从图中的电感到从左到右第2个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_002153","img_0383","train__d1_autockt_-584_png.rf.4a4c1f207fda4cb0792f6c58704bfc87","images/img_0383.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 1st resistor from the left to the current source in the diagram, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第1个电阻到图中的电流源的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
